Accident_ID,Accident_Severity,Accident_Date,Latitude,Longitude,Light_Conditions,District_Area,Number_of_Casualties,Number_of_Vehicles,Vehicle_Type,Road_Surface_Conditions,Road_Type,Urban_or_Rural
BD202301028,Slight,09-04-2023,24.838828,91.946915,Daylight,Sylhet,4,2,Pickup,Slippery,Dual carriage,Rural
BD202301029,Serious,28-06-2023,24.819316,91.898028,Daylight,Sylhet,5,1,Truck,Wet or damp,Single lane,Rural
BD202301030,Fatal,05-01-2023,24.926551,89.274269,Daylight,Bogura,5,5,Van,Slippery,Narrow road,Rural
BD202301031,Serious,30-10-2023,24.433539,88.695769,Daylight,Rajshahi,3,2,Bicycle,Slippery,Single lane,Urban
BD202301032,Slight,20-06-2023,23.463555,91.135035,Darkness - lights lit,Comilla,5,2,Car,Slippery,Narrow road,Urban
BD202301033,Serious,07-12-2023,22.963088,91.501278,Darkness - no lights,Feni,6,4,Car,Under construction,Narrow road,Rural
BD202301034,Serious,08-03-2023,24.30394,88.643205,Darkness - no lights,Rajshahi,3,5,Bus,Wet or damp,Dual carriage,Urban
BD202301035,Fatal,10-11-2023,23.083348,89.152294,Daylight,Jessore,10,5,Bicycle,Under construction,Narrow road,Rural
BD202301036,Serious,24-06-2023,22.753663,90.306124,Darkness - no lights,Barisal,1,2,Pickup,Slippery,Single lane,Urban
BD202301037,Fatal,08-12-2023,24.006153,89.119996,Daylight,Kushtia,3,2,Bus,Dry,Narrow road,Urban
BD202301038,Slight,10-04-2023,24.004308,90.308716,Darkness - lights lit,Gazipur,7,1,Truck,Slippery,Single lane,Rural
BD202301039,Slight,19-05-2023,23.714905,90.422216,Darkness - no lights,Narayanganj,7,4,Truck,Wet or damp,Narrow road,Urban
BD202301040,Slight,03-02-2023,22.853268,89.515262,Daylight,Khulna,5,5,Bicycle,Dry,Narrow road,Urban
BD202301041,Slight,12-07-2023,23.793417,90.446892,Daylight,Dhaka,4,4,Pickup,Slippery,Narrow road,Rural
BD202301042,Slight,19-12-2023,23.842718,90.329529,Daylight,Dhaka,9,2,Pickup,Wet or damp,Dual carriage,Rural
BD202301043,Fatal,08-09-2023,23.623517,90.570115,Darkness - lights lit,Narayanganj,3,5,Bicycle,Under construction,Narrow road,Urban
BD202301044,Serious,15-08-2023,24.352257,88.543893,Darkness - lights lit,Rajshahi,1,4,Truck,Wet or damp,Dual carriage,Rural
BD202301045,Serious,05-09-2023,23.871643,89.050771,Darkness - lights lit,Kushtia,1,4,Car,Slippery,Narrow road,Urban
BD202301046,Serious,01-05-2023,25.669063,89.245819,Darkness - no lights,Rangpur,1,2,Rickshaw,Wet or damp,Single lane,Rural
BD202301047,Serious,10-03-2023,23.174887,89.11746,Daylight,Jessore,6,4,Motorcycle,Under construction,Narrow road,Urban
BD202301048,Slight,15-07-2023,23.483565,91.299226,Darkness - no lights,Comilla,1,5,Truck,Wet or damp,Single lane,Urban
BD202301049,Fatal,04-06-2023,24.839925,90.499302,Daylight,Mymensingh,4,5,Truck,Dry,Dual carriage,Urban
BD202301050,Fatal,17-06-2023,23.862268,89.005178,Daylight,Kushtia,2,1,Bus,Dry,Dual carriage,Urban
BD202301051,Serious,16-09-2023,22.423608,91.676573,Darkness - no lights,Chattogram,8,4,Car,Slippery,Dual carriage,Urban
BD202301052,Slight,15-06-2023,24.304726,88.634769,Darkness - no lights,Rajshahi,3,1,Truck,Dry,Narrow road,Rural
BD202301053,Slight,13-08-2023,23.559276,90.580509,Darkness - lights lit,Narayanganj,1,2,Bus,Slippery,Single lane,Rural
BD202301054,Fatal,04-12-2023,24.061432,89.295185,Darkness - no lights,Pabna,1,5,Van,Wet or damp,Dual carriage,Urban
BD202301055,Serious,10-03-2023,22.879926,91.032528,Darkness - lights lit,Noakhali,7,4,Pickup,Slippery,Narrow road,Rural
BD202301056,Fatal,16-12-2023,22.891378,89.505568,Darkness - lights lit,Khulna,6,3,Pickup,Wet or damp,Dual carriage,Rural
BD202301057,Fatal,04-06-2023,23.015369,91.298085,Daylight,Feni,6,2,Bus,Dry,Narrow road,Urban
BD202301058,Fatal,13-04-2023,23.503917,91.294206,Darkness - no lights,Comilla,9,2,Motorcycle,Wet or damp,Dual carriage,Rural
BD202301059,Slight,29-08-2023,22.75432,89.442819,Darkness - lights lit,Khulna,4,4,Truck,Dry,Narrow road,Rural
BD202301060,Slight,03-05-2023,22.741427,91.083135,Daylight,Noakhali,3,2,Bicycle,Under construction,Dual carriage,Urban
BD202301061,Fatal,07-03-2023,23.959156,90.493661,Daylight,Gazipur,2,4,Motorcycle,Dry,Single lane,Rural
BD202301062,Slight,24-05-2023,25.738657,89.271489,Daylight,Rangpur,10,1,Pickup,Dry,Single lane,Rural
BD202301063,Slight,07-03-2023,24.893408,89.336873,Darkness - no lights,Bogura,6,3,Truck,Slippery,Narrow road,Urban
BD202301064,Slight,01-01-2023,22.327541,91.844862,Darkness - no lights,Chattogram,2,2,Truck,Slippery,Narrow road,Urban
BD202301065,Fatal,01-04-2023,24.062008,89.117256,Darkness - no lights,Pabna,1,3,Bicycle,Slippery,Single lane,Urban
BD202301066,Slight,28-12-2023,23.934758,89.164944,Daylight,Pabna,2,5,Pickup,Under construction,Dual carriage,Rural
BD202301067,Serious,27-04-2023,22.78702,91.049748,Darkness - no lights,Noakhali,1,3,Motorcycle,Slippery,Single lane,Rural
BD202301068,Slight,24-02-2023,22.879304,89.619052,Darkness - no lights,Khulna,3,4,Rickshaw,Under construction,Single lane,Rural
BD202301069,Fatal,27-04-2023,22.920417,91.403915,Darkness - no lights,Feni,6,5,Truck,Wet or damp,Narrow road,Urban
BD202301070,Fatal,13-10-2023,24.337163,88.625487,Daylight,Rajshahi,7,1,Bicycle,Under construction,Single lane,Rural
BD202301071,Fatal,26-05-2023,24.919052,91.963164,Darkness - lights lit,Sylhet,10,1,Bus,Slippery,Narrow road,Rural
BD202301072,Slight,04-05-2023,23.944459,89.134682,Daylight,Pabna,5,5,Motorcycle,Wet or damp,Dual carriage,Rural
BD202301073,Serious,12-03-2023,24.389042,88.598691,Darkness - lights lit,Rajshahi,6,5,Bus,Wet or damp,Narrow road,Urban
BD202301074,Fatal,15-01-2023,22.633581,90.261601,Darkness - no lights,Barisal,5,2,Truck,Dry,Narrow road,Urban
BD202301075,Slight,30-08-2023,23.474582,91.133013,Daylight,Comilla,9,4,Bus,Slippery,Narrow road,Rural
BD202301076,Serious,29-07-2023,22.456385,91.760616,Darkness - lights lit,Chattogram,7,3,Pickup,Wet or damp,Dual carriage,Urban
BD202301077,Slight,08-11-2023,22.788057,89.571224,Daylight,Khulna,3,4,Car,Dry,Single lane,Rural
BD202301078,Fatal,18-03-2023,23.411651,91.179481,Darkness - lights lit,Comilla,6,2,Bicycle,Slippery,Dual carriage,Urban
BD202301079,Serious,16-09-2023,23.620115,90.489254,Darkness - lights lit,Narayanganj,6,4,Bicycle,Wet or damp,Dual carriage,Urban
BD202301080,Fatal,16-10-2023,22.416117,91.715187,Daylight,Chattogram,7,5,Van,Dry,Single lane,Urban
BD202301081,Fatal,23-09-2023,23.891161,90.482422,Darkness - no lights,Dhaka,7,1,Bicycle,Under construction,Dual carriage,Urban
BD202301082,Slight,01-09-2023,22.323524,91.706545,Darkness - no lights,Chattogram,6,3,Car,Wet or damp,Narrow road,Urban
BD202301083,Fatal,21-04-2023,23.956907,90.379833,Darkness - lights lit,Gazipur,5,2,Rickshaw,Wet or damp,Dual carriage,Rural
BD202301084,Fatal,24-02-2023,24.012387,90.311128,Darkness - lights lit,Gazipur,2,3,Truck,Slippery,Narrow road,Rural
BD202301085,Slight,26-05-2023,22.783872,90.257182,Darkness - lights lit,Barisal,8,1,Rickshaw,Slippery,Dual carriage,Urban
BD202301086,Serious,10-12-2023,22.937855,91.295029,Darkness - lights lit,Feni,7,3,Truck,Slippery,Dual carriage,Rural
BD202301087,Fatal,18-03-2023,24.201335,89.997742,Darkness - no lights,Tangail,5,5,Motorcycle,Dry,Single lane,Rural
BD202301088,Serious,04-02-2023,23.932035,89.054358,Darkness - no lights,Kushtia,5,1,Car,Slippery,Single lane,Rural
BD202301089,Fatal,16-08-2023,22.919952,89.612471,Daylight,Khulna,3,1,Motorcycle,Under construction,Single lane,Urban
BD202301090,Fatal,19-01-2023,22.89633,89.623732,Darkness - no lights,Khulna,8,5,Bus,Dry,Narrow road,Urban
BD202301091,Serious,21-11-2023,24.77103,90.420645,Darkness - no lights,Mymensingh,6,1,Pickup,Under construction,Dual carriage,Rural
BD202301092,Slight,09-05-2023,23.980787,89.167503,Darkness - no lights,Pabna,3,1,Motorcycle,Dry,Single lane,Urban
BD202301093,Fatal,03-03-2023,24.012482,90.513478,Daylight,Gazipur,9,4,Van,Under construction,Dual carriage,Urban
BD202301094,Fatal,17-07-2023,23.000796,91.489506,Darkness - lights lit,Feni,2,1,Van,Under construction,Dual carriage,Urban
BD202301095,Slight,09-12-2023,23.972383,90.466833,Daylight,Gazipur,10,2,Bicycle,Slippery,Dual carriage,Urban
BD202301096,Serious,21-11-2023,23.938733,89.160704,Darkness - lights lit,Kushtia,6,3,Rickshaw,Dry,Dual carriage,Rural
BD202301097,Fatal,11-10-2023,22.845708,91.032997,Darkness - lights lit,Noakhali,6,2,Van,Dry,Dual carriage,Urban
BD202301098,Slight,19-04-2023,22.629718,90.468371,Darkness - lights lit,Barisal,7,5,Van,Wet or damp,Dual carriage,Urban
BD202301099,Fatal,09-08-2023,24.272659,88.616357,Daylight,Rajshahi,5,1,Van,Slippery,Dual carriage,Urban
BD202301100,Serious,17-01-2023,24.235016,89.883105,Daylight,Tangail,10,1,Truck,Dry,Single lane,Urban
BD202301101,Slight,24-01-2023,23.519197,91.239784,Darkness - lights lit,Comilla,1,4,Motorcycle,Slippery,Narrow road,Urban
BD202301102,Fatal,02-10-2023,23.063045,91.363717,Darkness - lights lit,Feni,4,2,Truck,Under construction,Single lane,Urban
BD202301103,Fatal,27-05-2023,25.756736,89.369354,Darkness - lights lit,Rangpur,6,4,Bus,Dry,Single lane,Urban
BD202301104,Fatal,28-02-2023,23.90907,90.525131,Darkness - lights lit,Dhaka,8,2,Truck,Slippery,Single lane,Urban
BD202301105,Slight,21-12-2023,22.744569,90.267875,Darkness - no lights,Barisal,5,3,Bus,Dry,Single lane,Rural
BD202301106,Serious,10-05-2023,24.268237,88.702152,Darkness - no lights,Rajshahi,3,2,Van,Slippery,Dual carriage,Urban
BD202301107,Fatal,30-10-2023,23.530988,91.240027,Darkness - lights lit,Comilla,3,3,Bicycle,Wet or damp,Dual carriage,Urban
BD202301108,Serious,30-05-2023,23.864985,89.153356,Darkness - lights lit,Kushtia,7,2,Rickshaw,Under construction,Dual carriage,Rural
BD202301109,Serious,26-05-2023,22.66425,90.341656,Daylight,Barisal,2,4,Bus,Slippery,Narrow road,Rural
BD202301110,Fatal,04-10-2023,24.226487,90.015974,Darkness - no lights,Tangail,7,4,Bicycle,Dry,Single lane,Urban
BD202301111,Serious,10-11-2023,24.693931,90.438927,Darkness - no lights,Mymensingh,8,5,Bicycle,Slippery,Single lane,Rural
BD202301112,Fatal,06-02-2023,22.673196,90.392637,Darkness - no lights,Barisal,2,2,Pickup,Dry,Narrow road,Rural
BD202301113,Slight,05-01-2023,25.756813,89.376955,Darkness - no lights,Rangpur,5,3,Motorcycle,Under construction,Dual carriage,Urban
BD202301114,Slight,12-11-2023,23.543922,90.433354,Darkness - lights lit,Narayanganj,10,3,Truck,Wet or damp,Narrow road,Urban
BD202301115,Fatal,15-08-2023,24.80037,90.388809,Daylight,Mymensingh,1,5,Van,Dry,Dual carriage,Rural
BD202301116,Serious,31-08-2023,22.749857,91.100597,Darkness - lights lit,Noakhali,6,5,Bicycle,Dry,Narrow road,Rural
BD202301117,Serious,01-03-2023,24.036428,89.124558,Daylight,Pabna,2,1,Bus,Dry,Dual carriage,Urban
BD202301118,Fatal,04-04-2023,23.581924,90.574661,Darkness - lights lit,Narayanganj,1,4,Bicycle,Wet or damp,Dual carriage,Urban
BD202301119,Slight,12-02-2023,22.849649,89.428791,Darkness - lights lit,Khulna,6,4,Motorcycle,Slippery,Narrow road,Urban
BD202301120,Slight,02-11-2023,22.80199,89.573694,Daylight,Khulna,6,5,Van,Dry,Single lane,Urban
BD202301121,Serious,02-08-2023,23.750172,90.491074,Daylight,Dhaka,8,4,Bicycle,Wet or damp,Narrow road,Urban
BD202301122,Fatal,24-02-2023,22.852015,91.092931,Darkness - lights lit,Noakhali,7,4,Rickshaw,Slippery,Narrow road,Rural
BD202301123,Slight,14-05-2023,22.440025,91.757232,Darkness - lights lit,Chattogram,9,3,Pickup,Under construction,Narrow road,Urban
BD202301124,Fatal,27-07-2023,25.690915,89.313937,Darkness - lights lit,Rangpur,6,2,Car,Slippery,Dual carriage,Rural
BD202301125,Serious,02-05-2023,24.864659,89.330459,Darkness - no lights,Bogura,7,1,Rickshaw,Under construction,Dual carriage,Rural
BD202301126,Serious,02-11-2023,23.969733,90.39557,Darkness - no lights,Gazipur,4,5,Motorcycle,Slippery,Single lane,Rural
BD202301127,Fatal,28-09-2023,24.853128,91.919158,Daylight,Sylhet,8,2,Rickshaw,Wet or damp,Single lane,Rural
BD202301128,Slight,13-01-2023,23.840572,90.398287,Daylight,Dhaka,4,5,Bus,Dry,Narrow road,Rural
BD202301129,Slight,10-12-2023,22.680571,90.321112,Daylight,Barisal,3,3,Rickshaw,Wet or damp,Dual carriage,Urban
BD202301130,Slight,05-07-2023,23.419494,91.081467,Darkness - no lights,Comilla,6,4,Bicycle,Slippery,Narrow road,Urban
BD202301131,Slight,29-05-2023,22.654641,90.310588,Darkness - no lights,Barisal,3,3,Pickup,Wet or damp,Dual carriage,Rural
BD202301132,Serious,12-06-2023,23.472337,91.246609,Daylight,Comilla,1,5,Bicycle,Wet or damp,Single lane,Urban
BD202301133,Fatal,10-06-2023,22.96114,91.495542,Darkness - lights lit,Feni,10,5,Car,Wet or damp,Narrow road,Rural
BD202301134,Fatal,06-10-2023,24.81257,90.536652,Daylight,Mymensingh,2,2,Van,Dry,Narrow road,Urban
BD202301135,Fatal,19-08-2023,24.925241,89.398014,Daylight,Bogura,7,5,Rickshaw,Dry,Narrow road,Urban
BD202301136,Serious,25-07-2023,24.766796,90.331386,Darkness - no lights,Mymensingh,1,4,Bus,Slippery,Single lane,Urban
BD202301137,Slight,03-03-2023,22.74548,90.37755,Darkness - no lights,Barisal,8,1,Truck,Under construction,Narrow road,Rural
BD202301138,Fatal,13-05-2023,22.846986,89.586689,Darkness - no lights,Khulna,10,2,Rickshaw,Dry,Single lane,Urban
BD202301139,Slight,14-08-2023,23.79911,90.418226,Daylight,Dhaka,2,3,Car,Wet or damp,Single lane,Rural
BD202301140,Serious,16-02-2023,23.78997,90.464669,Darkness - no lights,Dhaka,1,1,Pickup,Wet or damp,Dual carriage,Rural
BD202301141,Slight,06-04-2023,23.057322,91.470603,Darkness - no lights,Feni,10,5,Pickup,Wet or damp,Single lane,Urban
BD202301142,Serious,26-10-2023,23.966205,89.003109,Daylight,Kushtia,8,3,Pickup,Dry,Single lane,Urban
BD202301143,Fatal,08-01-2023,24.977276,91.81467,Daylight,Sylhet,8,2,Car,Wet or damp,Narrow road,Rural
BD202301144,Fatal,21-07-2023,24.824695,90.347572,Darkness - no lights,Mymensingh,1,5,Van,Dry,Single lane,Urban
BD202301145,Slight,01-11-2023,23.798229,90.472356,Daylight,Dhaka,1,5,Van,Slippery,Single lane,Rural
BD202301146,Fatal,09-01-2023,23.490856,91.160721,Darkness - lights lit,Comilla,6,3,Motorcycle,Dry,Dual carriage,Rural
BD202301147,Slight,16-04-2023,24.930625,91.880448,Darkness - lights lit,Sylhet,5,2,Truck,Under construction,Single lane,Rural
BD202301148,Slight,04-06-2023,24.805147,89.405119,Daylight,Bogura,6,2,Motorcycle,Dry,Narrow road,Rural
BD202301149,Serious,19-11-2023,23.849849,89.166357,Daylight,Kushtia,4,1,Car,Slippery,Narrow road,Urban
BD202301150,Serious,26-05-2023,22.601622,90.365205,Darkness - lights lit,Barisal,5,5,Motorcycle,Dry,Single lane,Rural
BD202301151,Fatal,01-12-2023,22.337114,91.735945,Darkness - lights lit,Chattogram,9,4,Rickshaw,Slippery,Dual carriage,Urban
BD202301152,Fatal,28-09-2023,23.169842,89.254875,Darkness - no lights,Jessore,10,1,Van,Dry,Dual carriage,Rural
BD202301153,Fatal,05-02-2023,24.343062,89.996635,Daylight,Tangail,5,3,Motorcycle,Slippery,Narrow road,Urban
BD202301154,Serious,26-09-2023,23.95243,89.114752,Darkness - no lights,Kushtia,10,5,Bus,Wet or damp,Dual carriage,Urban
BD202301155,Fatal,25-01-2023,22.335329,91.671007,Darkness - no lights,Chattogram,10,5,Car,Wet or damp,Single lane,Rural
BD202301156,Slight,13-04-2023,23.434619,91.264511,Daylight,Comilla,1,1,Van,Dry,Narrow road,Rural
BD202301157,Serious,16-04-2023,24.226805,89.90748,Daylight,Tangail,4,2,Bus,Slippery,Narrow road,Urban
BD202301158,Slight,10-04-2023,23.863367,89.065592,Daylight,Kushtia,4,3,Pickup,Under construction,Single lane,Urban
BD202301159,Serious,04-09-2023,22.269274,91.810513,Darkness - lights lit,Chattogram,8,4,Bicycle,Wet or damp,Single lane,Rural
BD202301160,Slight,24-09-2023,23.898614,89.145231,Darkness - lights lit,Kushtia,2,3,Bus,Wet or damp,Single lane,Rural
BD202301161,Serious,18-03-2023,22.710377,90.425223,Daylight,Barisal,5,1,Motorcycle,Dry,Dual carriage,Rural
BD202301162,Slight,04-07-2023,24.797302,90.485449,Darkness - no lights,Mymensingh,9,5,Bus,Slippery,Narrow road,Rural
BD202301163,Serious,18-11-2023,24.746948,90.385232,Darkness - lights lit,Mymensingh,4,4,Pickup,Slippery,Narrow road,Rural
BD202301164,Fatal,06-08-2023,24.087687,90.313025,Darkness - lights lit,Gazipur,3,4,Truck,Dry,Single lane,Urban
BD202301165,Slight,11-12-2023,22.912524,91.369504,Darkness - no lights,Feni,5,1,Rickshaw,Wet or damp,Single lane,Rural
BD202301166,Serious,14-11-2023,23.833092,90.294468,Darkness - no lights,Dhaka,3,3,Van,Dry,Narrow road,Rural
BD202301167,Fatal,09-08-2023,24.893865,89.384094,Daylight,Bogura,3,1,Truck,Under construction,Narrow road,Rural
BD202301168,Serious,01-12-2023,23.997941,90.401639,Darkness - no lights,Gazipur,4,2,Car,Under construction,Narrow road,Rural
BD202301169,Fatal,25-10-2023,24.367497,88.542929,Darkness - lights lit,Rajshahi,7,2,Rickshaw,Slippery,Narrow road,Urban
BD202301170,Serious,18-07-2023,22.903742,91.338313,Darkness - lights lit,Feni,4,2,Pickup,Wet or damp,Dual carriage,Urban
BD202301171,Serious,24-02-2023,24.291901,89.937889,Daylight,Tangail,6,2,Motorcycle,Dry,Narrow road,Rural
BD202301172,Serious,07-08-2023,24.846025,89.387165,Darkness - lights lit,Bogura,3,4,Van,Dry,Dual carriage,Urban
BD202301173,Serious,25-06-2023,24.906752,91.82239,Darkness - lights lit,Sylhet,7,3,Truck,Slippery,Narrow road,Rural
BD202301174,Slight,10-01-2023,24.814391,91.963928,Darkness - no lights,Sylhet,4,3,Rickshaw,Dry,Single lane,Urban
BD202301175,Slight,10-05-2023,23.482782,91.22836,Darkness - lights lit,Comilla,3,5,Bus,Wet or damp,Dual carriage,Rural
BD202301176,Fatal,08-12-2023,24.242799,89.978255,Darkness - no lights,Tangail,1,2,Motorcycle,Dry,Dual carriage,Rural
BD202301177,Serious,05-07-2023,23.925899,89.012712,Daylight,Kushtia,4,1,Pickup,Slippery,Dual carriage,Urban
BD202301178,Slight,31-10-2023,24.825119,90.373629,Darkness - lights lit,Mymensingh,7,5,Pickup,Dry,Single lane,Rural
BD202301179,Fatal,11-05-2023,23.094278,89.12113,Darkness - no lights,Jessore,7,4,Van,Dry,Dual carriage,Rural
BD202301180,Serious,04-01-2023,23.026088,91.437752,Daylight,Feni,7,3,Truck,Dry,Dual carriage,Rural
BD202301181,Serious,13-03-2023,23.022032,91.488581,Daylight,Feni,9,4,Van,Wet or damp,Dual carriage,Rural
BD202301182,Serious,14-08-2023,23.593389,90.515072,Darkness - no lights,Narayanganj,8,5,Truck,Wet or damp,Narrow road,Rural
BD202301183,Slight,27-01-2023,24.918799,91.983776,Darkness - lights lit,Sylhet,3,5,Truck,Wet or damp,Narrow road,Rural
BD202301184,Serious,19-02-2023,22.663469,90.463019,Darkness - no lights,Barisal,2,1,Bicycle,Wet or damp,Narrow road,Urban
BD202301185,Serious,28-09-2023,22.775347,89.60366,Darkness - lights lit,Khulna,2,3,Motorcycle,Slippery,Narrow road,Urban
BD202301186,Fatal,26-04-2023,24.921477,91.944755,Darkness - no lights,Sylhet,7,5,Motorcycle,Dry,Single lane,Urban
BD202301187,Slight,30-05-2023,22.262637,91.681951,Darkness - no lights,Chattogram,7,3,Bicycle,Dry,Single lane,Urban
BD202301188,Fatal,27-05-2023,22.730639,91.12211,Darkness - lights lit,Noakhali,5,3,Pickup,Slippery,Single lane,Rural
BD202301189,Fatal,17-09-2023,24.915487,91.966165,Daylight,Sylhet,3,2,Truck,Wet or damp,Single lane,Urban
BD202301190,Serious,11-12-2023,24.888421,91.765032,Daylight,Sylhet,10,3,Pickup,Under construction,Dual carriage,Urban
BD202301191,Serious,06-08-2023,24.191906,89.798638,Darkness - no lights,Tangail,10,4,Truck,Slippery,Single lane,Rural
BD202301192,Serious,21-05-2023,22.412243,91.858944,Darkness - no lights,Chattogram,4,4,Motorcycle,Wet or damp,Single lane,Rural
BD202301193,Serious,21-02-2023,24.100588,90.398927,Darkness - no lights,Gazipur,3,2,Bicycle,Wet or damp,Dual carriage,Rural
BD202301194,Fatal,19-02-2023,22.88586,91.325135,Darkness - no lights,Feni,6,5,Van,Wet or damp,Single lane,Rural
BD202301195,Slight,20-06-2023,23.641154,90.611266,Daylight,Narayanganj,7,1,Bus,Under construction,Dual carriage,Urban
BD202301196,Slight,13-09-2023,22.737416,91.008978,Darkness - no lights,Noakhali,9,4,Pickup,Dry,Dual carriage,Rural
BD202301197,Serious,27-08-2023,24.935252,91.90883,Daylight,Sylhet,2,3,Bus,Under construction,Narrow road,Urban
BD202301198,Serious,26-01-2023,23.956101,89.308955,Darkness - no lights,Pabna,5,3,Bus,Slippery,Dual carriage,Rural
BD202301199,Slight,01-06-2023,23.736056,90.514678,Darkness - lights lit,Dhaka,7,4,Van,Under construction,Narrow road,Urban
BD202301200,Serious,27-07-2023,22.756906,90.999325,Darkness - no lights,Noakhali,1,5,Truck,Slippery,Narrow road,Urban
BD202301201,Fatal,16-09-2023,24.715004,90.345382,Darkness - lights lit,Mymensingh,9,2,Pickup,Wet or damp,Single lane,Rural
BD202301202,Serious,14-10-2023,24.900288,91.913543,Darkness - lights lit,Sylhet,3,4,Rickshaw,Under construction,Single lane,Rural
BD202301203,Fatal,08-12-2023,23.999184,90.458546,Daylight,Gazipur,10,2,Rickshaw,Wet or damp,Dual carriage,Rural
BD202301204,Serious,12-10-2023,24.336584,88.510801,Darkness - lights lit,Rajshahi,4,5,Bus,Dry,Dual carriage,Rural
